66466828,yes
66351991,yes
66351919,yes
66350674,yes
66056332,no
66023783,no
65764942,no
65555843,no
65533598,no
65368283,no
59673085,no
59549541,yes
59549394,yes
59541752,no
59432439,yes
59432085,yes
58278396,no
58170458,yes
58170334,yes
58170300,yes
58170231,yes
58170077,no
58169737,yes
58168981,no
58168795,yes
58168317,yes
58168140,yes
58167525,yes
58167477,yes
58165960,yes
58165878,yes
58165811,yes
58165787,yes
58165756,yes
58165726,yes
57237437,no
57235711,no
57235497,no
