49,1427255354,labeled,help wanted
48,1427255223,labeled,design
48,1427255223,labeled,test
48,1427255172,milestoned,""
47,1427249153,closed,""
47,1427249139,labeled,Solved
44,1427249115,closed,""
44,1427249095,labeled,Solved
46,1427248992,closed,""
41,1427248965,closed,""
47,1427131511,milestoned,""
47,1427131511,labeled,bug
42,1427054869,closed,""
42,1427054867,labeled,Solved
45,1427054769,closed,""
45,1427054767,labeled,Solved
41,1427054691,labeled,help wanted
40,1427054666,closed,""
40,1427054665,labeled,Solved
38,1427054593,labeled,Solved
37,1427054568,closed,""
37,1427054565,labeled,Solved
36,1427054433,closed,""
36,1427054428,labeled,Solved
35,1427054409,closed,""
35,1427054408,labeled,Solved
7,1427054347,closed,""
7,1427054321,labeled,Solved
43,1427053883,closed,""
46,1427053848,milestoned,""
45,1426393450,milestoned,""
45,1426393450,labeled,bug
43,1426218781,milestoned,""
43,1426218781,labeled,bug
42,1426217996,milestoned,""
42,1426217996,labeled,design
41,1426211865,milestoned,""
41,1426211865,labeled,bug
38,1426211791,closed,""
39,1426211760,closed,""
34,1426211710,closed,""
34,1426211707,demilestoned,""
34,1426211707,milestoned,""
34,1426211670,demilestoned,""
34,1426211670,milestoned,""
33,1426211651,closed,""
31,1426211636,closed,""
30,1426211598,closed,""
19,1426107963,closed,""
18,1426107941,closed,""
17,1426107932,closed,""
15,1426107916,closed,""
14,1426107886,closed,""
8,1426107868,closed,""
7,1426107808,demilestoned,""
7,1426107808,milestoned,""
6,1426107779,closed,""
4,1426107745,closed,""
2,1426107702,closed,""
40,1425962491,milestoned,""
40,1425962491,labeled,design
40,1425962491,labeled,enhancement
39,1425757627,milestoned,""
39,1425757620,labeled,bug
38,1425417428,labeled,bug
37,1425401250,labeled,question
37,1425401242,milestoned,""
36,1425348913,unlabeled,Solved
36,1425348906,labeled,Solved
36,1425345174,labeled,question
35,1425248248,milestoned,""
35,1425248248,labeled,help wanted
35,1425248248,labeled,enhancement
34,1425146550,milestoned,""
12,1425077391,labeled,Solved
3,1424987553,labeled,Solved
3,1424987549,closed,""
13,1424987482,labeled,Solved
13,1424987476,closed,""
34,1424987404,labeled,help wanted
34,1424987404,labeled,bug
20,1424987082,labeled,Solved
20,1424987077,closed,""
29,1424986063,closed,""
29,1424986061,labeled,Solved
32,1424970486,closed,""
32,1424970458,labeled,Solved
33,1424970423,milestoned,""
33,1424970423,milestoned,""
32,1424970423,milestoned,""
32,1424970423,milestoned,""
31,1424970423,milestoned,""
31,1424970423,milestoned,""
30,1424970423,milestoned,""
30,1424970423,milestoned,""
29,1424970423,milestoned,""
29,1424970423,milestoned,""
20,1424970423,milestoned,""
20,1424970423,milestoned,""
19,1424970423,milestoned,""
19,1424970423,milestoned,""
18,1424970423,milestoned,""
18,1424970423,milestoned,""
17,1424970423,milestoned,""
17,1424970423,milestoned,""
15,1424970423,milestoned,""
15,1424970423,milestoned,""
14,1424970423,milestoned,""
14,1424970423,milestoned,""
13,1424970422,milestoned,""
13,1424970422,milestoned,""
8,1424970422,milestoned,""
8,1424970422,milestoned,""
7,1424970422,milestoned,""
7,1424970422,milestoned,""
6,1424970422,milestoned,""
6,1424970422,milestoned,""
4,1424970422,milestoned,""
4,1424970422,milestoned,""
3,1424970422,milestoned,""
3,1424970422,milestoned,""
2,1424970422,milestoned,""
2,1424970422,milestoned,""
31,1424970410,demilestoned,""
31,1424970410,demilestoned,""
30,1424970410,demilestoned,""
30,1424970410,demilestoned,""
29,1424970410,demilestoned,""
29,1424970410,demilestoned,""
20,1424970410,demilestoned,""
20,1424970410,demilestoned,""
19,1424970410,demilestoned,""
19,1424970410,demilestoned,""
18,1424970410,demilestoned,""
18,1424970410,demilestoned,""
17,1424970410,demilestoned,""
17,1424970410,demilestoned,""
15,1424970410,demilestoned,""
15,1424970410,demilestoned,""
14,1424970409,demilestoned,""
14,1424970409,demilestoned,""
13,1424970409,demilestoned,""
13,1424970409,demilestoned,""
8,1424970409,demilestoned,""
8,1424970409,demilestoned,""
7,1424970409,demilestoned,""
7,1424970409,demilestoned,""
6,1424970409,demilestoned,""
6,1424970409,demilestoned,""
4,1424970409,demilestoned,""
4,1424970409,demilestoned,""
3,1424970409,demilestoned,""
3,1424970409,demilestoned,""
2,1424970409,demilestoned,""
2,1424970409,demilestoned,""
33,1424925791,labeled,design
33,1424925791,labeled,develop
32,1424924116,labeled,help wanted
31,1424905955,milestoned,""
31,1424905955,milestoned,""
30,1424905955,milestoned,""
30,1424905955,milestoned,""
29,1424905955,demilestoned,""
29,1424905955,milestoned,""
29,1424905955,milestoned,""
29,1424905955,demilestoned,""
20,1424905954,demilestoned,""
20,1424905954,milestoned,""
20,1424905954,milestoned,""
20,1424905954,demilestoned,""
19,1424905954,demilestoned,""
19,1424905954,milestoned,""
19,1424905954,milestoned,""
19,1424905954,demilestoned,""
18,1424905954,demilestoned,""
18,1424905954,milestoned,""
18,1424905954,milestoned,""
18,1424905954,demilestoned,""
17,1424905954,demilestoned,""
17,1424905954,milestoned,""
17,1424905954,milestoned,""
17,1424905954,demilestoned,""
15,1424905954,demilestoned,""
15,1424905954,milestoned,""
15,1424905954,milestoned,""
15,1424905954,demilestoned,""
14,1424905954,demilestoned,""
14,1424905954,milestoned,""
14,1424905954,milestoned,""
14,1424905954,demilestoned,""
13,1424905954,demilestoned,""
13,1424905954,milestoned,""
13,1424905954,milestoned,""
13,1424905954,demilestoned,""
8,1424905954,demilestoned,""
8,1424905954,milestoned,""
8,1424905954,milestoned,""
8,1424905954,demilestoned,""
7,1424905954,demilestoned,""
7,1424905954,milestoned,""
7,1424905954,milestoned,""
7,1424905954,demilestoned,""
6,1424905954,demilestoned,""
6,1424905954,milestoned,""
6,1424905954,milestoned,""
6,1424905954,demilestoned,""
4,1424905954,demilestoned,""
4,1424905954,milestoned,""
4,1424905954,milestoned,""
4,1424905954,demilestoned,""
3,1424905954,demilestoned,""
3,1424905954,milestoned,""
3,1424905954,milestoned,""
3,1424905954,demilestoned,""
2,1424905954,demilestoned,""
2,1424905954,milestoned,""
2,1424905954,milestoned,""
2,1424905954,demilestoned,""
31,1424904573,labeled,develop
11,1424901863,closed,""
12,1424901839,closed,""
30,1424897983,labeled,test
29,1424711973,milestoned,""
29,1424711973,assigned,""
29,1424711973,labeled,design
29,1424711973,labeled,develop
24,1424711754,closed,""
24,1424711748,labeled,Solved
27,1424711656,closed,""
27,1424711652,milestoned,""
27,1424711644,labeled,Solved
28,1424707746,closed,""
28,1424707744,labeled,Solved
28,1424707739,milestoned,""
21,1424667679,closed,""
21,1424667676,labeled,Solved
28,1424667627,labeled,help wanted
28,1424642322,labeled,design
28,1424642322,labeled,develop
27,1424641844,labeled,develop
26,1424641742,closed,""
26,1424641742,labeled,Solved
22,1424641710,closed,""
25,1424627992,labeled,Solved
25,1424627983,closed,""
26,1424575705,milestoned,""
26,1424473810,labeled,help wanted
25,1424383260,assigned,""
25,1424383256,milestoned,""
25,1424383209,labeled,design
25,1424383209,labeled,develop
24,1424383047,renamed,""
24,1424354441,milestoned,""
24,1424301155,labeled,design
24,1424301155,labeled,develop
16,1424300904,labeled,Solved
16,1424300898,closed,""
22,1424300786,labeled,Solved
23,1424300731,closed,""
23,1424300626,labeled,Solved
22,1424297906,assigned,""
18,1424297873,assigned,""
21,1424297856,assigned,""
23,1424297844,assigned,""
23,1424297801,milestoned,""
23,1424297794,labeled,develop
22,1424297724,milestoned,""
22,1424297724,milestoned,""
21,1424297724,milestoned,""
21,1424297724,milestoned,""
20,1424297724,milestoned,""
20,1424297724,milestoned,""
19,1424297724,milestoned,""
19,1424297724,milestoned,""
18,1424297724,milestoned,""
18,1424297724,milestoned,""
17,1424297724,milestoned,""
17,1424297724,milestoned,""
16,1424297724,milestoned,""
16,1424297724,milestoned,""
15,1424297724,milestoned,""
15,1424297724,milestoned,""
14,1424297723,milestoned,""
14,1424297723,milestoned,""
13,1424297723,milestoned,""
13,1424297723,milestoned,""
12,1424297723,milestoned,""
12,1424297723,milestoned,""
11,1424297723,milestoned,""
11,1424297723,milestoned,""
8,1424297723,milestoned,""
8,1424297723,milestoned,""
7,1424297723,milestoned,""
7,1424297723,milestoned,""
6,1424297723,milestoned,""
6,1424297723,milestoned,""
4,1424297723,milestoned,""
4,1424297723,milestoned,""
3,1424297723,milestoned,""
3,1424297723,milestoned,""
2,1424297723,milestoned,""
2,1424297723,milestoned,""
22,1424297685,demilestoned,""
22,1424297685,demilestoned,""
5,1424297659,milestoned,""
9,1424297655,milestoned,""
10,1424297648,milestoned,""
22,1424297630,milestoned,""
22,1424203690,labeled,bug
21,1424146832,labeled,design
21,1424146832,labeled,help wanted
20,1424112426,labeled,design
19,1424112021,labeled,design
18,1424111949,labeled,design
17,1424110751,labeled,design
16,1424110107,labeled,question
15,1424110098,unlabeled,duplicate
15,1424110095,labeled,duplicate
15,1424110083,labeled,test
14,1424109925,labeled,design
13,1424109447,labeled,help wanted
9,1424107429,closed,""
9,1424107425,labeled,Solved
5,1424107334,labeled,Solved
12,1424107315,labeled,design
11,1424107098,labeled,help wanted
10,1424106062,closed,""
10,1424106054,labeled,Solved
10,1424104507,labeled,help wanted
5,1424103079,unlabeled,Solved
5,1424103075,labeled,Solved
5,1424103075,unlabeled,Solved
5,1424103074,unlabeled,bug
5,1424103074,labeled,bug
5,1424102086,closed,""
9,1424102059,labeled,develop
9,1424102059,labeled,help wanted
5,1424100813,unlabeled,help wanted
5,1424100810,labeled,Solved
8,1424100702,labeled,design
8,1424100702,labeled,develop
7,1424035852,labeled,design
6,1424035745,labeled,develop
5,1424020010,renamed,""
5,1424019988,labeled,help wanted
4,1424019915,labeled,test
3,1423975359,labeled,develop
2,1423975189,labeled,develop
