58165756,2015-02-19 17:51:20 UTC,4,2015-02-27 05:00:00 UTC,closed
58165726,2015-02-19 17:52:11 UTC,4,2015-02-27 05:00:00 UTC,closed
58167477,2015-02-19 18:32:02 UTC,1,2015-02-18 05:00:00 UTC,open
58170077,2015-03-02 02:32:32 UTC,4,2015-02-27 05:00:00 UTC,open
57235497,2015-03-02 20:40:50 UTC,4,2015-02-27 05:00:00 UTC,open
57235711,2015-03-02 20:41:27 UTC,4,2015-02-27 05:00:00 UTC,open
59549394,2015-03-02 21:02:10 UTC,4,2015-02-27 05:00:00 UTC,open
58165811,2015-03-02 21:04:27 UTC,4,2015-02-27 05:00:00 UTC,open
58165878,2015-03-03 20:44:49 UTC,4,2015-02-27 05:00:00 UTC,open
58165787,2015-03-03 20:52:01 UTC,4,2015-02-27 05:00:00 UTC,open
59673085,2015-03-03 21:44:57 UTC,4,2015-02-27 05:00:00 UTC,open
59549541,2015-03-03 21:48:13 UTC,4,2015-02-27 05:00:00 UTC,open
57237437,2015-03-31 05:33:21 UTC,2,2015-04-01 04:00:00 UTC,closed
58170334,2015-03-31 20:12:49 UTC,5,2015-04-05 04:00:00 UTC,closed
65368283,2015-04-01 01:55:08 UTC,2,2015-04-01 04:00:00 UTC,closed
59432085,2015-04-01 06:59:59 UTC,2,2015-04-01 04:00:00 UTC,open
65555843,2015-04-01 23:35:52 UTC,2,2015-04-01 04:00:00 UTC,open
59432439,2015-04-01 23:37:31 UTC,2,2015-04-01 04:00:00 UTC,open
58170231,2015-04-02 21:20:15 UTC,2,2015-04-01 04:00:00 UTC,open
58167525,2015-04-02 22:08:10 UTC,2,2015-04-01 04:00:00 UTC,open
65764942,2015-04-02 22:46:09 UTC,2,2015-04-01 04:00:00 UTC,open
58165960,2015-04-02 22:52:31 UTC,2,2015-04-01 04:00:00 UTC,open
66056332,2015-04-03 06:51:48 UTC,5,2015-04-05 04:00:00 UTC,closed
58168140,2015-04-03 17:57:33 UTC,2,2015-04-01 04:00:00 UTC,open
66023783,2015-04-03 18:12:40 UTC,2,2015-04-01 04:00:00 UTC,open
58168317,2015-04-04 18:29:16 UTC,3,2015-04-03 04:00:00 UTC,open
58168795,2015-04-04 18:29:16 UTC,3,2015-04-03 04:00:00 UTC,open
58170300,2015-04-04 18:29:16 UTC,3,2015-04-03 04:00:00 UTC,open
59541752,2015-04-04 18:32:14 UTC,3,2015-04-03 04:00:00 UTC,open
66466828,2015-04-05 19:12:58 UTC,5,2015-04-05 04:00:00 UTC,open
58169737,2015-04-14 19:28:41 UTC,5,2015-04-05 04:00:00 UTC,open
58170458,2015-04-14 19:28:41 UTC,5,2015-04-05 04:00:00 UTC,open
58168981,2015-04-14 19:28:41 UTC,5,2015-04-05 04:00:00 UTC,open
66351991,2015-04-14 19:58:48 UTC,3,2015-04-03 04:00:00 UTC,open
66351919,2015-04-14 19:59:03 UTC,3,2015-04-03 04:00:00 UTC,open
